"location_name","location_id","parent_id","level","path_to_top_parent","region_name","district_name","DLG_name","subcounty_name"
"Kisekka Subcounty","PAjHH9FKnf7","zWKcPsLNI6H",5,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7","South Buganda","Lwengo District","Lwengo DLG",NA
"Kyazanga Town Council","pDnEnWY54oQ","zWKcPsLNI6H",5,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,pDnEnWY54oQ","South Buganda","Lwengo District","Lwengo DLG",NA
"Katovu Town Council","Mr6p5LsZkJt","zWKcPsLNI6H",5,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,Mr6p5LsZkJt","South Buganda","Lwengo District","Lwengo DLG",NA
"Ndagwe Subcounty","atEE4GDUI2h","zWKcPsLNI6H",5,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,atEE4GDUI2h","South Buganda","Lwengo District","Lwengo DLG",NA
"Malongo Subcounty","vpIWLBHTWgV","zWKcPsLNI6H",5,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,vpIWLBHTWgV","South Buganda","Lwengo District","Lwengo DLG",NA
"Kkingo Subcounty","aANELFaFbpF","zWKcPsLNI6H",5,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,aANELFaFbpF","South Buganda","Lwengo District","Lwengo DLG",NA
"Kyetume Health Centre III","w53Iyr73JjT","cYeWg82r4fI",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,cYeWg82r4fI,w53Iyr73JjT","South Buganda","Lwengo District","Lwengo DLG","Lwengo Subcounty"
"Lwengo Health Centre IV","oFI3thMRN4h","cYeWg82r4fI",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,cYeWg82r4fI,oFI3thMRN4h","South Buganda","Lwengo District","Lwengo DLG","Lwengo Subcounty"
"Kate Clinic","hRQtlw0XP6O","cYeWg82r4fI",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,cYeWg82r4fI,hRQtlw0XP6O","South Buganda","Lwengo District","Lwengo DLG","Lwengo Subcounty"
"Lwengo Prisons Health Centre II","I6opAM4Y3ci","cYeWg82r4fI",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,cYeWg82r4fI,I6opAM4Y3ci","South Buganda","Lwengo District","Lwengo DLG","Lwengo Subcounty"
"Joy for Humanity Health Centre III","t7Kja52wi2f","NRDNqq6C6e0",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,NRDNqq6C6e0,t7Kja52wi2f","South Buganda","Lwengo District","Lwengo DLG","Kyazanga Subcounty"
"Kyazanga Prisons Health Centre II","yjHtPXYW0ir","NRDNqq6C6e0",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,NRDNqq6C6e0,yjHtPXYW0ir","South Buganda","Lwengo District","Lwengo DLG","Kyazanga Subcounty"
"Kitooro Luyembe Health Centre III","GiYg8PmHnQf","NRDNqq6C6e0",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,NRDNqq6C6e0,GiYg8PmHnQf","South Buganda","Lwengo District","Lwengo DLG","Kyazanga Subcounty"
"Kakoma Health Centre III","W1E4uVMRwXD","NRDNqq6C6e0",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,NRDNqq6C6e0,W1E4uVMRwXD","South Buganda","Lwengo District","Lwengo DLG","Kyazanga Subcounty"
"St. Peter Busibo","DQT0OSOZ3sf","NRDNqq6C6e0",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,NRDNqq6C6e0,DQT0OSOZ3sf","South Buganda","Lwengo District","Lwengo DLG","Kyazanga Subcounty"
"Birimuye Health Centre II","los6g36at8x","P3WJNMdmdVa",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,P3WJNMdmdVa,los6g36at8x","South Buganda","Lwengo District","Lwengo DLG","Lwengo Town Council"
"Christ the King Domiciliary","T7PmjVjr1lE","P3WJNMdmdVa",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,P3WJNMdmdVa,T7PmjVjr1lE","South Buganda","Lwengo District","Lwengo DLG","Lwengo Town Council"
"Mbirizi Muslim Health Centre III","CijKO0Edzep","P3WJNMdmdVa",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,P3WJNMdmdVa,CijKO0Edzep","South Buganda","Lwengo District","Lwengo DLG","Lwengo Town Council"
"Jetam Health Centre II","TEw3rzmSHrZ","P3WJNMdmdVa",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,P3WJNMdmdVa,TEw3rzmSHrZ","South Buganda","Lwengo District","Lwengo DLG","Lwengo Town Council"
"St. Aloysius Ngobya Health Centre II","aOgqukoZntC","P3WJNMdmdVa",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,P3WJNMdmdVa,aOgqukoZntC","South Buganda","Lwengo District","Lwengo DLG","Lwengo Town Council"
"Mbirizi St. Francis Health Centre III","n3uHerzsnE1","P3WJNMdmdVa",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,P3WJNMdmdVa,n3uHerzsnE1","South Buganda","Lwengo District","Lwengo DLG","Lwengo Town Council"
"St Paul Health Centre II","chZoz7gPbkz","P3WJNMdmdVa",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,P3WJNMdmdVa,chZoz7gPbkz","South Buganda","Lwengo District","Lwengo DLG","Lwengo Town Council"
"Asiika Obulamu Medical Health Centre II","a2Hci1a9rkt","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,a2Hci1a9rkt","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Kiwangala Health Centre IV","oviT3cugAEz","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,oviT3cugAEz","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"St. Joseph's Kinoni Health Centre III","K3a1DparHnD","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,K3a1DparHnD","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Kiseka Prisons Health Centre II","juwYMigGSry","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,juwYMigGSry","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Nakateete Health Centre II","K0rthZS2crV","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,K0rthZS2crV","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Engeye Health Clinic","DDFsSEx8Ye6","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,DDFsSEx8Ye6","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Kyamaganda Health Centre III","K1Qvy9fVY22","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,K1Qvy9fVY22","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Engeye Health Centre II","UA0ME31VAAB","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,UA0ME31VAAB","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Suubi Health Centre II","GAXEjbZMQTZ","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,GAXEjbZMQTZ","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Kikenene Health Centre II","vMQGeSzMGKq","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,vMQGeSzMGKq","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Lwengo Kinoni Govt Health Centre III","rrOymteWVK8","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,rrOymteWVK8","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"St. Bernardines Domicilliary","TOJOvt2T0Kn","PAjHH9FKnf7",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,TOJOvt2T0Kn","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty"
"Munathamat Health Centre II","ibWX2enXzZq","pDnEnWY54oQ",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,pDnEnWY54oQ,ibWX2enXzZq","South Buganda","Lwengo District","Lwengo DLG","Kyazanga Town Council"
"Luyembe Health Centre II","udO6aACQBMt","pDnEnWY54oQ",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,pDnEnWY54oQ,udO6aACQBMt","South Buganda","Lwengo District","Lwengo DLG","Kyazanga Town Council"
"Bukoto Pentecostal Health Centre II","vRmyhOf725p","pDnEnWY54oQ",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,pDnEnWY54oQ,vRmyhOf725p","South Buganda","Lwengo District","Lwengo DLG","Kyazanga Town Council"
"Kyazanga Health Centre IV","VhOO7DL9Y39","pDnEnWY54oQ",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,pDnEnWY54oQ,VhOO7DL9Y39","South Buganda","Lwengo District","Lwengo DLG","Kyazanga Town Council"
"Ndagwe Prisons Health Centre II","kGgsNgqtu65","atEE4GDUI2h",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,atEE4GDUI2h,kGgsNgqtu65","South Buganda","Lwengo District","Lwengo DLG","Ndagwe Subcounty"
"Bakhita Health Centre II","xbVfWb6PpvE","atEE4GDUI2h",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,atEE4GDUI2h,xbVfWb6PpvE","South Buganda","Lwengo District","Lwengo DLG","Ndagwe Subcounty"
"Nanywa Health Centre III","KsvZ6Mr8PYj","atEE4GDUI2h",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,atEE4GDUI2h,KsvZ6Mr8PYj","South Buganda","Lwengo District","Lwengo DLG","Ndagwe Subcounty"
"St. Aloysius Namabaale","DYuQQTl4VFn","atEE4GDUI2h",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,atEE4GDUI2h,DYuQQTl4VFn","South Buganda","Lwengo District","Lwengo DLG","Ndagwe Subcounty"
"Makondo Health Centre III","c4QCM3YpqqE","atEE4GDUI2h",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,atEE4GDUI2h,c4QCM3YpqqE","South Buganda","Lwengo District","Lwengo DLG","Ndagwe Subcounty"
"Kalegero Health Centre II","wLiLu0BQUaZ","vpIWLBHTWgV",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,vpIWLBHTWgV,wLiLu0BQUaZ","South Buganda","Lwengo District","Lwengo DLG","Malongo Subcounty"
"Lwengenyi Health Centre III","rhzvuShf7zI","vpIWLBHTWgV",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,vpIWLBHTWgV,rhzvuShf7zI","South Buganda","Lwengo District","Lwengo DLG","Malongo Subcounty"
"Joint Medical Centre (Malongo)","Oy2XDywMSvw","vpIWLBHTWgV",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,vpIWLBHTWgV,Oy2XDywMSvw","South Buganda","Lwengo District","Lwengo DLG","Malongo Subcounty"
"Katovu COU Health Centre II","XG2WwGdcWZQ","vpIWLBHTWgV",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,vpIWLBHTWgV,XG2WwGdcWZQ","South Buganda","Lwengo District","Lwengo DLG","Malongo Subcounty"
"Katovu Health Centre III","qp3zotdBH8Y","vpIWLBHTWgV",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,vpIWLBHTWgV,qp3zotdBH8Y","South Buganda","Lwengo District","Lwengo DLG","Malongo Subcounty"
"St. Mary's Domiciliary","i3Xz6dswa1W","vpIWLBHTWgV",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,vpIWLBHTWgV,i3Xz6dswa1W","South Buganda","Lwengo District","Lwengo DLG","Malongo Subcounty"
"Kimwanyi Ngo Health Centre II","GnzV7qH04II","aANELFaFbpF",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,aANELFaFbpF,GnzV7qH04II","South Buganda","Lwengo District","Lwengo DLG","Kkingo Subcounty"
"Lwengo Kasaana Health Centre II","T9pD1ChPHs3","aANELFaFbpF",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,aANELFaFbpF,T9pD1ChPHs3","South Buganda","Lwengo District","Lwengo DLG","Kkingo Subcounty"
"Kagganda Health Centre II","z0nEPvuUc83","aANELFaFbpF",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,aANELFaFbpF,z0nEPvuUc83","South Buganda","Lwengo District","Lwengo DLG","Kkingo Subcounty"
"Nkoni Health Centre III","EBmWiWJFu2L","aANELFaFbpF",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,aANELFaFbpF,EBmWiWJFu2L","South Buganda","Lwengo District","Lwengo DLG","Kkingo Subcounty"
"Kisansala Health Centre II","Kr7CHCgWoNo","aANELFaFbpF",6,"akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,aANELFaFbpF,Kr7CHCgWoNo","South Buganda","Lwengo District","Lwengo DLG","Kkingo Subcounty"
"Butambala DLG","nos0fEDZQPb","a3LMKP8z8Xj",4,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb","South Buganda","Butambala District",NA,NA
"Budde Subcounty","BA5mnJAevwO","nos0fEDZQPb",5,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,BA5mnJAevwO","South Buganda","Butambala District","Butambala DLG",NA
"Gombe Town Council","McggXNT9Zyg","nos0fEDZQPb",5,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,McggXNT9Zyg","South Buganda","Butambala District","Butambala DLG",NA
"Kalamba Town Council","WKP4U4ew63C","nos0fEDZQPb",5,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,WKP4U4ew63C","South Buganda","Butambala District","Butambala DLG",NA
"Ngando Subcounty","raWSnyIytKm","nos0fEDZQPb",5,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,raWSnyIytKm","South Buganda","Butambala District","Butambala DLG",NA
"Kalamba Subcounty","lBaXWVG0uKY","nos0fEDZQPb",5,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,lBaXWVG0uKY","South Buganda","Butambala District","Butambala DLG",NA
"Bulo Subcounty","B5hUY8cW6hE","nos0fEDZQPb",5,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,B5hUY8cW6hE","South Buganda","Butambala District","Butambala DLG",NA
"Kibibi Town Council","tAEjIkinE0x","nos0fEDZQPb",5,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,tAEjIkinE0x","South Buganda","Butambala District","Butambala DLG",NA
"Kibugga Health Centre II","aP3vXWciBlE","BA5mnJAevwO",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,BA5mnJAevwO,aP3vXWciBlE","South Buganda","Butambala District","Butambala DLG","Budde Subcounty"
"Kyabadaza Health Centre III","qYIh49gM216","BA5mnJAevwO",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,BA5mnJAevwO,qYIh49gM216","South Buganda","Butambala District","Butambala DLG","Budde Subcounty"
"Gombe General Hospital","xuCJ8NBomxP","McggXNT9Zyg",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,McggXNT9Zyg,xuCJ8NBomxP","South Buganda","Butambala District","Butambala DLG","Gombe Town Council"
"Ntolomwe Health Centre II","oglrek2bw9A","McggXNT9Zyg",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,McggXNT9Zyg,oglrek2bw9A","South Buganda","Butambala District","Butambala DLG","Gombe Town Council"
"Butende Health Centre II","kMZGxkg0VmA","raWSnyIytKm",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,raWSnyIytKm,kMZGxkg0VmA","South Buganda","Butambala District","Butambala DLG","Ngando Subcounty"
"Kidawalime Nursing Home Health Centre II","gt954ahlttH","raWSnyIytKm",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,raWSnyIytKm,gt954ahlttH","South Buganda","Butambala District","Butambala DLG","Ngando Subcounty"
"Ngando Health Centre III","lH80zq7z1Hg","raWSnyIytKm",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,raWSnyIytKm,lH80zq7z1Hg","South Buganda","Butambala District","Butambala DLG","Ngando Subcounty"
"Bugobango Health Centre II","a93zYnWO0cT","raWSnyIytKm",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,raWSnyIytKm,a93zYnWO0cT","South Buganda","Butambala District","Butambala DLG","Ngando Subcounty"
"Kabasanda Prisons Health Centre II","C6mAtukYNit","lBaXWVG0uKY",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,lBaXWVG0uKY,C6mAtukYNit","South Buganda","Butambala District","Butambala DLG","Kalamba Subcounty"
"Epi-CentreSenge Health Centre III","E1TxjBqAvWB","lBaXWVG0uKY",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,lBaXWVG0uKY,E1TxjBqAvWB","South Buganda","Butambala District","Butambala DLG","Kalamba Subcounty"
"Kalamba Community Health Centre II","aDGztjb0S7j","lBaXWVG0uKY",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,lBaXWVG0uKY,aDGztjb0S7j","South Buganda","Butambala District","Butambala DLG","Kalamba Subcounty"
"Nsozibirye Health Centre II","J5ZGPIn0Opf","lBaXWVG0uKY",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,lBaXWVG0uKY,J5ZGPIn0Opf","South Buganda","Butambala District","Butambala DLG","Kalamba Subcounty"
"Savio Medical Centre","gxpqLAdym0H","lBaXWVG0uKY",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,lBaXWVG0uKY,gxpqLAdym0H","South Buganda","Butambala District","Butambala DLG","Kalamba Subcounty"
"Kitimba Health Centre III","O4sKsWoxekL","lBaXWVG0uKY",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,lBaXWVG0uKY,O4sKsWoxekL","South Buganda","Butambala District","Butambala DLG","Kalamba Subcounty"
"Kilokola Health Centre II","jSTIbH5xzbW","lBaXWVG0uKY",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,lBaXWVG0uKY,jSTIbH5xzbW","South Buganda","Butambala District","Butambala DLG","Kalamba Subcounty"
"Kabasanda Health Centre II","BE5LiYZjBvM","lBaXWVG0uKY",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,lBaXWVG0uKY,BE5LiYZjBvM","South Buganda","Butambala District","Butambala DLG","Kalamba Subcounty"
"Maria Assumpta Health Centre III","F3r8Fr87Bnx","B5hUY8cW6hE",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,B5hUY8cW6hE,F3r8Fr87Bnx","South Buganda","Butambala District","Butambala DLG","Bulo Subcounty"
"Bulo Health Centre III","laPnCXSZ0Oo","B5hUY8cW6hE",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,B5hUY8cW6hE,laPnCXSZ0Oo","South Buganda","Butambala District","Butambala DLG","Bulo Subcounty"
"Sanyu Domicilliary","U5TE1ItzA0v","B5hUY8cW6hE",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,B5hUY8cW6hE,U5TE1ItzA0v","South Buganda","Butambala District","Butambala DLG","Bulo Subcounty"
"Bulo Clinic","v6KdyypBQBB","B5hUY8cW6hE",6,"akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,B5hUY8cW6hE,v6KdyypBQBB","South Buganda","Butambala District","Butambala DLG","Bulo Subcounty"
"Sembabule DLG","NEm2DhjbKUf","j7AQsnEYmvi",4,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf","South Buganda","Sembabule District",NA,NA
"Lwebitakuli Subcounty","vP5RNMjCpa5","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,vP5RNMjCpa5","South Buganda","Sembabule District","Sembabule DLG",NA
"Lwemiyaga Subcounty","VeulA9IP9jC","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,VeulA9IP9jC","South Buganda","Sembabule District","Sembabule DLG",NA
"Kawanda Subcounty","FENiRpaVn4i","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,FENiRpaVn4i","South Buganda","Sembabule District","Sembabule DLG",NA
"Mitima Subcounty","SH8Je5PuqeK","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,SH8Je5PuqeK","South Buganda","Sembabule District","Sembabule DLG",NA
"Bulongo Subcounty","LfRTNUpfHJY","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,LfRTNUpfHJY","South Buganda","Sembabule District","Sembabule DLG",NA
"Nabitanga Subcounty","zPYbUcgKedc","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,zPYbUcgKedc","South Buganda","Sembabule District","Sembabule DLG",NA
"Nakasenyi Subcounty","pjROQ9OTfaZ","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,pjROQ9OTfaZ","South Buganda","Sembabule District","Sembabule DLG",NA
"Lugusulu Subcounty","JXAOPG4pehv","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,JXAOPG4pehv","South Buganda","Sembabule District","Sembabule DLG",NA
"Mabindo Subcounty","f8Z48nwkax7","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,f8Z48nwkax7","South Buganda","Sembabule District","Sembabule DLG",NA
"Mateete Subcounty","a8wKUexqqyw","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,a8wKUexqqyw","South Buganda","Sembabule District","Sembabule DLG",NA
"Mijwala Subcounty","P78aC0ujKWk","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,P78aC0ujKWk","South Buganda","Sembabule District","Sembabule DLG",NA
"Katwe Subcounty","rVeJGbI0Mho","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,rVeJGbI0Mho","South Buganda","Sembabule District","Sembabule DLG",NA
"Kyeera Subcounty","TK7w7xRSA0C","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,TK7w7xRSA0C","South Buganda","Sembabule District","Sembabule DLG",NA
"Ntuusi Town Council","I0l8B7OQKvh","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,I0l8B7OQKvh","South Buganda","Sembabule District","Sembabule DLG",NA
"Sembabule Town Council","M9l386COmzm","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,M9l386COmzm","South Buganda","Sembabule District","Sembabule DLG",NA
"Mateete Town Council","resyoKSgFWP","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,resyoKSgFWP","South Buganda","Sembabule District","Sembabule DLG",NA
"Mitete Subcounty","u54XcKubffh","NEm2DhjbKUf",5,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,u54XcKubffh","South Buganda","Sembabule District","Sembabule DLG",NA
"People's (Sembabule) Clinic","ZDUCd2IAqSS","vP5RNMjCpa5",6,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,vP5RNMjCpa5,ZDUCd2IAqSS","South Buganda","Sembabule District","Sembabule DLG","Lwebitakuli Subcounty"
"Maria K MC Clinic","qTaGINQ9SLp","vP5RNMjCpa5",6,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,vP5RNMjCpa5,qTaGINQ9SLp","South Buganda","Sembabule District","Sembabule DLG","Lwebitakuli Subcounty"
"Lwebitakuli Prisons Health Centre II","NEwKT2GxVYC","vP5RNMjCpa5",6,"akV6429SUqu,IEU0FjDAhBP,j7AQsnEYmvi,NEm2DhjbKUf,vP5RNMjCpa5,NEwKT2GxVYC","South Buganda","Sembabule District","Sembabule DLG","Lwebitakuli Subcounty"
